id,type,text1,text2,text3,text4,notes
FM_DesireAccelerator,WEAPON,"Another perplexing long-range support weapon capable of projecting fairly dangerous self-guided energy beams over extreme distances. However, its exorbitant and disproportionate flux cost does discourages potential users.

Although the weapon is functionally similar to conventional blaster weapons in the sector, the the energized plasma has been processed via spiritual energy before release through the weapon's high energy conduit , giving the projectile self-guidance capabilities.

Based on the tracking ability and the weapon's intriguing name, the Desire Accelerator, like many Gensoukyou Manufacture weapons, has its own urban legend.",Long-Range Supports,,,
,,,,,,
FM_LunaticBow,WEAPON,"Literally an electromagnetic longbow, it fires specialized arrow-shaped projectiles using a principle similar to Gauss cannons. This ammunition, integrated with teleportation technology, will teleport energy mines to location of impact and detonate, proving a useful psychological deterrence. However, it still cannot pose sufficient threat to heavily armor target.

Its name may originate from a certain legend on the inner side of the boundary, mainly about the ""Moon Peoples"" and the ""Impurity on the Earth.""",Long-Range Strike,,,
,,,,,,
FM_Spark_pd,WEAPON,"The smallest version of the Spark beam weapons, with a larger capacitor and smaller single-shot damage compared to Burst PD Laser, while enhancing the range.

No matter how you look it, it is a rather simple small PD beam, but because it uses a small amount of spirit energy technology to improve the efficiency of the capacitor, it seems to have a mysterious effect of improving the sense of security amongst the ship's crew members when fired.

Even if one does not believe in these effects, its unique firing sound can still provide some soothing effect to fatigued crew members in battle.",Point Defense,,,
,,,,,,
FM_Spark_heavy,WEAPON,"A larger heavier burst version of the Spark beam weapon, although it has decent flux efficiency, its capacitor requires a long time to charge, and its anti-armor effectiveness is even lower.

Many people consider this weapon a revolutionary upgrade to the Phase Lance, retaining some single burst damage while gaining a longer range and a more flexible capacitor system.

However, in reality, this comes with a significant compromise in anti-armor effectiveness. Nevertheless, for engagement between various small-sized ships, this is not considered a flaw.",General,,,
,,,,,,
FM_Masterspark,WEAPON,"An unparalleled medium-range beam weapon, despite poor flux efficiency, is still a force to be reckoned with as one of the strongest firepower in the sector.

A weapon that relies entirely on its power output to solve everything, just aiming at enemy and fire should produce good results.

This version, specifically built into the Majou-class Destroyer, comes with a special reactor design.",Supression,,,
,,,,,,
FM_IllusionLaser_S,WEAPON,"Although it has a longer range, the small Illusion Laser is not as effective an anti-armor weapon as its larger counterparts.

Leaving the turret and optical system design entirely to people from the inner side of the boundaries resulted in a beam is difficult to concentrate its damage. However, due to its excellent energy circuit design, this weapon still entered service.",General,,,
,,,,,,
FM_IllusionLaser_M,WEAPON,"Even though it cannot concentrate all of its beams, this weapon's output power is much higher than Tactical Laser and Graviton Beam, excelling in countering armor.

An improved product after the Miniature Illusion Laser received multiple complaints, it has a more practical optical system and retains the outstanding energy system of the original.

Like its inner side prototype, it is adept at close-range combat.",Long-Range Supports,,,
,,,,,,
FM_IcicleFall,WEAPON,"This is a standard anti-ship pulse weapon capable of continuously projecting partially ionized energy beams with a relative high rate of fire. However, this ability also leads to the instability in the trajectory and even the body of the emitted beams themselves...

This renowned multi-purpose pulse weapon operates on fairly traditional principles: by using high-frequency pulse laser to destabilize the gaseous-state ammunition, which are then simply launched via an accelerator. However, due to the unconventional nature of the gas ammunition and pulse generator used, the internal components of the energy beam often begin to react with each other over time, leading to the disintegration and splitting of the projectiles. However, as the projectile can still reach, and even exceed, its maximum range and hit its target in actual combat, this peculiar combination actually gives this weapon more possible uses.",General,,,
,,,,,,
FM_Hailstorm,WEAPON,"An improved pulse weapon designed for medium-range combat, boasting stronger burst firepower. It also launches a mixed energy beam through the coventional methods, with the only issue perhaps being the instability of the charging system.

After further research and analysis of the Icicle Falls's unique characteristics, a brand-new weapon has been developed, finally allowing the energy beams to stop splitting and missing their target in such a foolish display, However, the cost is a significant increase in energy requirements...",General,,,
,,,,,,
FM_Blade_ac,WEAPON,"An atypical general purpose energy cannon that is quite brutal, known as the ""Void Blade"". The cannon deriving its name from the phenomenon that causes its projectile to extend near maximum range, which lead to a reduction in anti-armor capabilities.

In many senses, integrating such a huge energy output into a medium-energy weapon is quite unthinkable, but what is even more shocking is its terrifying energy efficiency. However, whether due to the interaction of particles within the energy beam or some other reasons, the projectiles it launches always disintegrate and unfold into a chain of individual secondary projectiles at longer range that will continue to travel forward. ",General,,,
,,,,,,
FM_Blade_ac_fighter,WEAPON,"The Fighter mounted version of the Void Blade, with significant differences in firing mode from the conventional version but retaining the powerful shock value against armor at close range.

Although its base model received praise in close combat, its effectiveness when integrated into carrier fighter has always left something to be desired. After receiving a large number of complaints and feedback, it resulted in this peculiar modification.

Despite opinions suggesting that cutting the spirit energy mechanism that allows the generation of the secondary danmaku represented a missed opportunity to improve the weapon's range, this hyper specialized close-range design has proven itself simple and effective.",General,,,
,,,,,,
FM_Stardust,WEAPON,"A peculiar medium-range support... or strike weapon, featuring an unstable active reactor being placed special container and launched, dispersing a large number of self-guided missiles in flight, with extremely high potential destructive power.

On the other hand, theoretically, direct hits on enemy ships can also cause considerable damage, but in practice, its slow flight speed makes this very difficult. Initially designed as the Stardust Projector, its function was to disperse a large number of unguided support danmaku along the flight path as a mean of dealing direct damage. However, with the introduction of larger Yakouchuu, the project shifted to using interceptible but more useful missile-type secondary projectiles, and its name are also changed.",Strike,,,
,,,,,,
FM_SilverBlade,WEAPON,"A product of time flow technology further developed by Gensoukyou Manufacture, it launches a physical warhead equipped with a miniature time dilation circuit to allow for Bizarre movement and considerable damage against shielded targets.

Despite employing advanced technology, its fire control system is still as far from perfect, just like most Gensoukyou Manufacture weapons, but there are no major issues in practical use.",Supression,,,
,,,,,,
FM_PetaFlare,WEAPON,"A fusion of pulse energy weapons and plasma technology, utilizing outdated anti-missile flare launchers, this highly integrated strike weapon has excellent overall energy efficiency and single-shot destructive power. Perhaps its only flaw is that it can cause significant damage to ship targeting computers. Although the on-paper statistic seems absurd, Gensoukyou Manufacture's traditional skill in supporting their offensive and defensive capability via secondary danmaku through the use of additional energy is well reflected in this weapon. 

At the same time, given useful features like high single shot damage and good flux efficiency, this weapon can be used to great effect even in the hands of fools. However, the prerequisite is that this fool has enough courage to get close to the enemy and launch the weapon because its actual projectiles flight speed is even more pitiful than the Hellbore Cannon.",Supression,,,
,,,,,,
FM_Nightbugs,WEAPON,"A maddening long-range suppression weapon capable of projecting a massive number of self-guided projectiles to autonomously strike enemy ships from a considerable distance.While its effectiveness diminishes against relatively heavy armor and shields, with a small amount of specialized support equipments, it can achieve results far beyond expectations.

Originally developed as a point defense weapon for projecting numerous active flares at a distance, it gradually evolved into an offensive weapon with a change in the overall direction of Gensoukyou Manufacture.",Supression,,,
,,,,,,
FM_Opposition,WEAPON,"A design that places antimatter blaster on an automated targeting platform, which is basically cheating. It is also a two-stage projectile thats similar to an Sabot SRM, provides exceptional breakthrough capability and precision.However, due to its high complexity and not-so-accurate automated targeting equipment, it is not as popular among other users. 

It is renowned in the sector as the signature weapon of the Amanojyaku drone.",Strike,,,
,,,,,,
FM_Opposition_fighter,WEAPON,"The Fighter version mounted on the Amanojyaku drone, with only single ammo but standard firepower.

A design that places antimatter blaster on an automated targeting platform, which is basically cheating. It is also a two-stage projectile thats similar to an Sabot SRM, provides exceptional breakthrough capability and precision.However, due to its high complexity and not-so-accurate automated targeting equipment, it is not as popular among other users. 

It is renowned in the sector as the signature weapon of the Amanojyaku drone.",Strike,,,
,,,,,,
FM_Leaf,WEAPON,"A straightforward and versatile dual purpose anti-ship and Point Defense (PD) weapon. Compared to the ion pulsar, which served as a basis for this weapon, it retained some disruptive capabilities while significantly improving effectiveness against fighter craft and missiles.

However, in comparison, its anti-ship performance, especially against armor, is akin to trying to cut armor with actual plant leaf.",Multi Purpose (Strike),,,
,,,,,,
FM_Leaf_fighter,WEAPON,"The Fighter version of Leaf Close-In Weapon System (CIWS), eliminating the clip design and reducing the rate of fire to fit the confined space of drones.

A straightforward and versatile dual purpose anti-ship and Point Defense (PD) weapon. Compared to the ion pulsar, which served as a basis for this weapon, it retained some disruptive capabilities while significantly improving effectiveness against fighter craft and missiles.

However, in comparison, its anti-ship performance, especially against armor, is akin to trying to cut armor with actual plant leaf.",Multi Purpose (Strike),,,
,,,,,,
FM_LeafFujin,WEAPON,"Although many doubt the necessity of such an extreme rate of fire, it is evident that some things are just self-evident. 

As an sort of upgraded version of the Hidden Leaf CIWS, the Fuujin Hidden Leaf completely overturned the weapon's originally general purpsoe role, transforming into a pure suppression weapon. Relying on a complex and precise capacitor array and a new fire control system based on spirt prediction technology, as long as the reactor remains stable, it can produce a storm at an astonishing rate. This whirlwind, carrying an EMP flood, poses a severe test for any type of protection.",Multi Purpose (Strike),,,
,,,,,,
FM_AdministratorPD,WEAPON,"Despite being labeled as overly sophisticated, extremely complex, and inefficient, this product that combines suspicious mystical technology with beam weapons to create one of the most terrifying mass-produced anti-missiles / fighters weapon in comprable weapon slots. Only missiles and wings equipped with true armor and sturdy hulls can escape unscathed within the purifier zone created by this weapon. For ships, the tremendous soft flux impact generated by Seventeen Radiance is enough to threaten shield systems. 

By replacing the medium and redesigning the charging system, Gensoukyou Manufacture increased the efficiency of conventional Burst PD lasers to a frightening level at the cost of firing frequency and charging time. However, due to the urgent need for wide-area PD weapons, the weapon ultimately added a modified energy leap system from within the boundaries, used to teleport energy mine to the end point of the weapon's beam, and it is this move that restored the weapon's efficiency to its original level.",Anti-Shields (Point Defense),,,
,,,,,,
FM_CaptureWeb,WEAPON,"A product developed following the idea of ""using the smallest size to threaten the largest classes of ships"" similar to the common antimatter blaster. It has received widespread praise in practical applications due to unexpected supported capabilities. 

Although all systems of this weapon correspond to energy weapon slots in engineering, fundamentally, it resembles a hybrid of projectile and energy weapons. In terms of launching its projectile, it uses a technology similar to railguns and gauss cannons by directly launching a physical warhead, with ballistic properties. However, on the other hand, in terms of damage, it mainly relies on the enormous energy shockwave generated by the specially manufactured projectiles upon impact with the target. Cccasionally, the hit impact will briefly act like entropy amplifiers. This unique phoenomon is named ""the Plague"" by Gensoukyou Manufacture, the specific reasons for this unique phenomenon are still unclear.",Anti-Shields (Point Defense),,,
,,,,,,
FM_ClearanceMunitions,WEAPON,"A single high-yield energy mine that releases spiritual energy shockwaves on impact. It has a larger triggering range and a smaller size compared to general-purpose proximity mines.

Highly praised for its widespread applications, but currently, this practical weapon can only be found on Great fairies. However, there are rumors that efforts are underway to universalize this type of weapon.

More hidden functions may be under development...",Multi Purpose (Strike),,,
FM_MikoBuiltIn,WEAPON,"Elegant, efficient, precise, deadly she possesses all the advantages, and the cost is an extreme dependence on spiritual charge integrated within Dichromatic Lotus Butterfly System. 
To some extent, this weapon can be considered an extremely specialized built-in version of a Sealing Needle. By integrating the energy charging system using Spiritual Charge and utilizing Inter-Gap cycling system taking up the entire frontal portion of the ship, it allows all flux generated by this weapon to be ""consumed."" On this basis, a new particle acceleration system and capacitor design ensure the weapon's ability to fire at high intensity and high speed. At the same time, its flaws are also evident.

Without the precisely enginereed Dichromatic Lotus Butterfly System, its massive Spiritual Charge consumption would deplete a spirit vessel with a single shot within a single capcitor's firing cycle, limiting the weapon's use to being an integrated armament of Miko-class.

This slight sense of dissapoint is a reflection of its namesake from the inner-side of the boundaries.",General,,,
,,,,,,
FM_DollsLance,WEAPON,"A variant of the PD beam weapon equipped only on Shanghai drones, using a burst attack method to counter various threats from missiles to ships, though the recharing time can sometime lead to missed opportunities.",Point Defense,,,
,,,,,,
FM_DollsWire,WEAPON,"A burst disruption beam exclusively equipped on Hourai drones. Although the effect is not significant in low quantity, it can achieve a quite powerful disabling effect with sufficient numbers.",EMP,,,
,,,,,,
FM_Petal_S,WEAPON,"A multiple-energy rocket launch system capable of sequentially firing different types of rocket barrages, can cause terrifying destruction in ideal situations.

Fully adopting a disposable energy system allowed this functionally energy-based weapon to fit on a missile slot. However, to save funds and simplify the structure, the prototype weapon's compatibility with energy slots was removed. 

On the other hand, although the powerful loading and energy system allows it to quickly unleash a massive firepower, it should be noted that the weapon's ammo capacity is not outstanding. Its unique ballistic and ordinary targeting system can turn this small shortcoming into a massive disappointment.",General,,,
,,,,,,
FM_Petal_S_fighter,WEAPON,"A multiple-energy rocket launch system capable of sequentially firing different types of rocket barrages, can cause terrifying destruction in ideal situations.. This version integrated into the White Fairy has a specially designed high reloading speed.

Fully adopting a disposable energy system allowed this functionally energy-based weapon to fit on a missile slot. However, to save funds and simplify the structure, the prototype weapon's compatibility with energy slots was removed. 

On the other hand, although the powerful loading and energy system allows it to quickly unleash a massive firepower, it should be noted that the weapon's ammo capacity is not outstanding. ",General,,,
,,,,,,
FM_Amanojyak,SHIP,"An bomber drone designed with a generalist approach, with its versatile but non-conventional weapon loadout,it is capable of threatening any type of ship. However, skeptics always question the effectiveness of its shield generator and high-performance engines in tactical combat.

Filled with disdain for the established rules of traditional fleet battle, this nimble and deadly cutting-edge bomber is the most versatile strike unit in Gensoukyou Manufacture. However, the relatively complex structure increases the maintenance difficulty to some extent.

like all other Gensoukyou Manufacture ships, it seems to be affected by some sort of memetic corruption.",,,,
,,,,,,
FM_Crow_drone,SHIP,"Attack Drone specially designed to accompany the Literary-class Destroyer, it can provide medium-range fire support. It is equipped with an Active Flare launcher to counter missiles.

like all other Gensoukyou Manufacture ships, it seems to be affected by some sort of memetic corruption.",,,,
,,,,,,
FM_Kedama_drone,SHIP,"A long standing mascot of the fleet, this plain and unassuming drone relies solely on its built-in tactical system and a not-so-effective ion cannon for combat. It can serve as a ceremonial unit if needed.

like all other Gensoukyou Manufacture ships, it seems to be affected by some sort of memetic corruption.",,,,
,,,,,,
FM_Halfghost,SHIP,"An unshielded attack fighter with a peculiar appearance and bizarre behavior pattern. It is equipped with a universal energy weapon that, due to modification in technology, can only be used in close range. It also obtained dogfighting performance far above its basic parameter would suggest through its tactical systems.

The predecessor of the modern Hinotama was a type of support drone. It was designed to simplify maintenance by removing shields, installing cheap engines, and thickening armor as alternatives protection, thus controlling costs.

However, the soaring cost arising out of the series of experiments and the engineering team's misguided experimental approach ultimately led to the failure of the development of this support fighter. In the spirit of fully utilizing resources, the failed support aircraft prototype eventually became a testing platform for another new tactical system.

This new system, incorporating time-dilation technology for enhanced maneuverability, was found to generate a series of bizarre physical phenomena along the trajectory of the drone, causing significant damage to surrounding entities. Therefore, the prototype was further equipped with thicker armor and replaced its long-range weapons with a more destructive close-range version of the Void Blade, resulting in this bizarre attack drones.

like all other Gensoukyou Manufacture ships, it seems to be affected by some sort of memetic corruption.",,,,
,,,,,,
FM_Fairy,SHIP,"A heavy interceptor sacrificing maneuverability to install shields and beam weapons with a longer range than other interceptors, having a significant advantage in countering small units but not useful for escort missions.

Although fragile, it is still widely used as the basic type of the Fairy series.

like all other Gensoukyou Manufacture ships, it seems to be affected by some sort of memetic corruption.",,,,
,,,,,,
FM_Fairy_ice,SHIP,"Improved from the Standard Fairy, it has advanced shields and better anti-ship weapons, along with the ability to independently create an area-denial danmaku.

Despite its powerful firepower and versitility, it remains quite fragile under heavy firepower.

like all other Gensoukyou Manufacture ships, it seems to be affected by some sort of memetic corruption.",,,,
,,,,,,
FM_Fairy_bomb,SHIP,"A Fairy variant designed for rapid strikes, enhancing maneuverability while minimizing its impact on overall structural strength and shield systems. It can easily approach enemy ships to launch a energy mine that at least appears powerful on paper.

Although the single shot payload is low, with enough quantity, it can create an area denial effect. Its additional light flare system can interfere with the enemy in many ways. However, it should be noted that high intensity combat will still post considerable threat for this craft's hull.

like all other Gensoukyou Manufacture ships, it seems to be affected by some sort of memetic corruption.",,,,
,,,,,,
FM_Fairy_rocket,SHIP,"A suppression bomber designed to deploy large amount of rockets at mid range, this bomber retains its prototype's frontal shield but becomes relatively slow due to increased mass.

It can unleash a whole set of general-purpose rockets in a short period, almost guaranteeing hits on less maneuverable enemy ships. However, its lengthy rearmament cycle and the insufficient single-shot destructive power of rocket barrages still make it difficult to threaten ships with real point defence.

like all other Gensoukyou Manufacture ships, it seems to be affected by some sort of memetic corruption.",,,,
,,,,,,
FM_Shanghai,SHIP,"A unique, relatively inexpensive but nevertheless threatening interceptor, equipped with a burst PD beam weapon and an unique integrated sacrificial protocol system.

It is also the basic model of the fighter drone series known as 'dolls.'

like all other Gensoukyou Manufacture ships, it seems to be affected by some sort of memetic corruption.",,,,
,,,,,,
FM_Penglai,SHIP,"A specialized support drone derived from the Shanghai drones. This relatively resilient support aircraft can cause devastating damage to ship subsystems if given the opportunity. However, various compromises had to be made to allow the mounting of the disruption weapon, which limit the craft's performance.
Similar to Shanghai, it adopts a unique self-destruct tactical system, but unlike Shanghai, its tactical system leans more towards long-range incapacitation.

like all other Gensoukyou Manufacture ships, it seems to be affected by some sort of memetic corruption.",,,,
,,,,,,
FM_surprisingstrike,SHIP_SYSTEM,"Relying on a miniature spell field, the Speed and Manueverability of Wings is increased. it also increase the damage dealt by fighter's missile but reduce damage of other fighter weapons.",Fighter,,,
FM_windgoddrive,SHIP_SYSTEM,"Temporarily enter phase mode and move rapidly forward, but cannot deal damage. ",Mobility,,,
FM_swordout,SHIP_SYSTEM,"Built into the Tamashi class, when activated, increase damage and reduce weapon flux usage, the system's only downside is that it does not help with mobility.",Weapons,,,
FM_cursedpd,SHIP_SYSTEM,"Reduce targetted enemy ship's PD range, it is said that it will also cause psycological damage to enemy with mystical tech.",Support,,,
FM_dumplingstrike,SHIP_SYSTEM,"Launch several Mochi Class guided mines in the target area, deals massive damage to lightly armored targets.",Support,,,
FM_misfortuneabsorb,SHIP_SYSTEM,"Generate special spell field to strengthen friendly targets, but increase damage taken by this ship.",Support,,,
FM_endlessgallery,SHIP_SYSTEM,"This advanced boundary control device will teleport enemy ship and fighter within an area far away from this ship, does not affect projectiles.",Defensive,,,
FM_crossborder,SHIP_SYSTEM,"Cross the boundary to appear in another location, more flexible than conventional phase skimmer.",Mobility,"Skip through the boundry to appear in another location. If activated with only 1 remaining charge, will not cost a charge but will cost 20% energy from Spiritual Charge, if there are insufficent energy, it cannot be used.",20% | Spiritual Charge,
FM_thirdeye,SHIP_SYSTEM,"Increase energy weapon damage and range, in exchange all non-large weapon are disable and mobility is reduced.",Weapons,,,
FM_eastwind,SHIP_SYSTEM,"Mysterious but powerful defense system, able to divert incoming non-missile projectiles away from this ship while unleashing a massive danmaku towards the ship's surroundings, perhaps it is really a miracle?",Defensive,,,
FM_byakurensystem,SHIP_SYSTEM,"Gensoukyou version of burn drive, massively increase ship mass as well as accelerating the ship, but also lasts for a shorter duration.",Mobility,,,
FM_pouncedrive,SHIP_SYSTEM,"Overload engine for a shortime to increase mobility and speed, good for assault. ",Mobility,,,
FM_suicidepact,SHIP_SYSTEM,"A special code implemented within the dolls, it will forcefully activate when hull integrity is below 50%.It will target the closest enemy target before overloading the reactor to create a small area HE explosion. ",Fighters Systems,,,
FM_RemoteSacrifice,SHIP_SYSTEM,"A special code implemented within the dolls, it will forcefully activate when hull integrity is below 50%.It will target the closest enemy target before exploding causing some Energy and EMP damage.",Fighters Systems,,,
FM_bordercontrol,SHIP_SYSTEM,"An impressive specialized phase space techonology, will send non-bomber fighters wings through the boundary next to the target ship.",Fighter,,,
FM_reisensystem,SHIP_SYSTEM,"Unlike normal phase skimmers, this system has accurate targeting and will teleport the ship to directly behind the target. A red shade will be left at the ship's original location, the ship will return to the shade's location when shipsystem end.",Mobility,,,
FM_rumiasystem,SHIP_SYSTEM,"Using a brutally direct seal generator, create large amount of crystal pulse projectiles and high energy beam, causing direct damage to enemy ships.",Strike,,,
FM_Kedama_drone_system,SHIP_SYSTEM,"A launch system once used for artistic expression, now used to fire HE shells that are quite damaging for small weapons to support the carrier.",Strike,,,
FM_reactorexcursion,SHIP_SYSTEM,"As it says on the tin, overload ship reactor to considerably increase energy weapon damage, lasts longer than high energy focus but could disable weapon for a short period on activation.",Weapons,,,
FM_Tatara_drone,SHIP_SYSTEM,Launch a powerful defensive drone to cover the ship's rear and provide missile support.,Drones,,,
FM_GazeOfSpectre,SHIP_SYSTEM,"Create a sort of mystical connection between target and this ship, massively reduce the target mobility and speed, generate large amount of flux, and cause the target to be unable to vent hard flux.",Support,,,
FM_Nocturne,SHIP_SYSTEM,"Cause an anti-missile mystical explosion, shutting down all missile engine in the area.",Point Defense,,,
FM_BlazingStar,SHIP_SYSTEM,Temporarily Overload the Auxiliary Booster to gain instant speed boost and turning rate for short duration of times.,Mobility,,,
FM_LoupgarouSystem,SHIP_SYSTEM,"A Bizarre version of the mine teleporter, will teleport multiple EMP Fragment Rocket next to the enemy ship to strike. Worth noting that this system does not use any sort of time dilation technology.",Support,"Generate 1000 flux and create 14 rocket that can potentially pierce shield around the target, each dealing 150 frag damage and 150 EMP Damage",1000| 14 | 150 |150 ,
FM_PhaseRumia,SHIP_SYSTEM,"A highly caliberated phase system based through Spell Framework. Besides the usual phase effect, this system has a deeper connection with the ship's unique systems.",Special,"Enter phase space and consume enemy missile and projectile near the ship, the consumed projectiles and missile will charge up the Spiritual Charge.",Spiritual Charge,
FM_RumiaSystem,SHIP_SYSTEM,"Special mid range weapon, it does not have its own fire control but is controlled directly by the commander like other ship systems. The Strange energy beam fired is thought to be a manifestation of spiritual energy.",Weapons,"Consume Spiritual Charge energy to shoot danmaku infront of the ship, the damage depend on hard flux, with a base of 100 energy damage, but can increase to 1000% based on hard flux, Upon hitting enemy shield, restore this ship's hull based on damage dealt. When firing, the ship takes 50% less hull and armor damage.",Spiritual Charge | 100 Energy Damage | 1000% | 50%,
FM_FlareLauncherFighter,SHIP_SYSTEM,Launch an active decoy to disrupt missile and PD.,Point Defense,,,
FM_GhostDash,SHIP_SYSTEM,Dash forward and cause damage over time to enemgy target on the trail created.,Mobility,"Charge, and deal 400 Energy Damage to enemy ships in the path every 0.1s as well as causing equal amount of emp ",0.1s | 400 Energy Damage,
FM_FluxBurn,SHIP_SYSTEM,Massively Increase Soft and Hard Flux Dissipations and Reduce enemy Fighter Speed in suroundings.,Defensive,,,
FM_ReversedWing,SHIP_SYSTEM,"After a charge up period, create a missile or heat decoy danmaku at a fighter wing's location, and provide the fighter wing with a forward or backward momentum. The exact effect depends on if the fighter wing are bombers or not.",Fighters Systems,,,
FM_FireflyFlare,SHIP_SYSTEM,Fire multiple special decoy that split into multiple active decoys after a while.,Defensive,,,
,,,,,,
,,,,,,
FM_planet_hakurei,CUSTOM,"An Earth-like planet with a perfect climate, planned and established as an important research and agricultural world during the Domain-era, and currently the capital of Gensoukyou Manufacture.
Despite the confusion of the Collapse, under the administration of Gensoukyou Manufacture, there are still a few advanced research facilities and a huge amount of information from the Domain-era left. At the same time, the local education and tourism industries are also booming.
What is noteworthy is that despite the fact there is a wide spread rumor that ""on this planet exists a realm of the ordinary and an realm of the extraordinary"" and ""monsters live there"" are widely spread in the outside world, Gensoukyou Manufacture Officials and local people seem to be indifferent about it all.",,"The enviroment of Hakurei can be described as a blend of past and future. The vast Urban Cities their satellite cities dedicated towards research and education, the massive industral farms outside the city that provide food for the entire planets, the multi-purpose manufacture and assembly plant that spread out over the planet's ocean, and the large Space Ports in the orbit, everything exudes a nostalgic sense of futurism.

At the same time, there are still plenty of natural and preserved habitats throughout the landscapes. Scattered throughout the vast regions of nature are the remnants of the Domain-era ruins, and rural settlements that reflect the deep history and culture of the planet. This dream-like condition makes it hard for people to believe that a sight like this could befound in the Persean Sector.",,
,,,,,,
FM_planet_blazing_hell,CUSTOM,"The Burning Hells holds tremendous resources and was an unknown planet before the Collapse, but after the Gensoukyou Manufacture successfully colonized the [Hakurei], the planet grew into a major mining centre.
Now that the starsystem is under new threat, this volcanic planet is rapidly becoming highly militarised to help defend the star system.",,"The high temperatures and toxic atmospheres that are so hazardous to outsiders are in another sense a great advantage to the defence of the planetary garrison. Above the river of lava hovered a vast number of mining units, hidden by fortified outpost platforms. Large arrays of anti-ship weaponry are concealed amongst strong, heat-resistant surface fortifications, controlled directly from a command centre located deep within the stable zone.",,
,,,,,,
FM_planet_inverted_castle,CUSTOM,"At the end of the Second AI War, a group of wandering Luddic occupied this small, barren planet at the time of the appearance of Gensoukyou Manufacture. However, as friction between the Gensoukyou Manufacture and the Luddic escalated, the planet became a raiding staging point of Luddic Pathers with the tacit approval of the Church.
The Gensoukyou Manufacture planned to forcibly cleanse the planet, but that operation was eventually terminated when the Knights of Ludds intervened.",,"A strong will can sometimes make harsh circumstances all but insignificant. Thanks to the support of a handful of radicals within the Church and the tenacity of pather group, the planet has an unimaginable level of militarisation. From the vast array of minefields in orbit to the clusters of hidden artillery arrays and bunkers on the planet's surface, the atmosphere of a unbreakable fortress is exuded.

Nevertheless a small-scale of mining and production still exist to sustain life here.",,
,,,,,,
FM_planet_kirisame,CUSTOM,"Prior to the Collapse, the gas giant Kirisame was not an important planet, despite its rich reserves of volatiles.
However, as the overall industrial level of the planet declined after the Collapse, its exploitation was put on the to do list, and after the establishment of a small fuel plant, its status in the Gensokyo system gradually increased!",,"Floating in the atmosphere are platforms with centralised resource harvesting and processing facilities, where raw materials from both local and outside sources are processed into processed products for the system industrial hub. The relative ease of control and the nature of the gas giants as waypoints have had a subtle effect on the number of captains and traders from outside the System.",,
,,,,,,
#FM_planet_crino,CUSTOM," Hakurei  Gensokyo 
",,,,
,,,,,,
FM_planet_crino,CUSTOM,"A small, icy planet that on the surface appears to be very, very, very worthless, but underneath its sea of ice may lie some unspeakable secrets.",,,,
,,,,,,
fantasy_manufacturing,FACTION,"Faction that appeared suddenly with the Gensoukyou System sometime after the end of Second AI War, claiming to be a Techmining Corporation with general industry capabilities (from food and light industry to the production of ships) . It seems to have a strange obsession with ""Spiritual Energy"" and ""Boundary"", which can found all over their product promotions and descriptions.

In fact, like their promotions, the company is quite enthusiastic about discovering the technology of Domain-era, and even has a basic research facility that is rare in the current persean sector. As a result, even though they are not as large as Tri-Tachyon in terms of the size of their ""Corporate Business"", they are often able to produce large-scale, cutting-edge products that are beyond common belief. Recently, they are trying to promote some new products to the outside world, which are said to incorporate technology that use ""Spiritual Energy"".

But in its essence, Gensoukyou Manufacture is not your typical mega-corporation. This faction, which originated from the rising R&D world ""Hakurei"" in Domain-era, is ""practically"" governed by an executive council of scholars from all walks of life (mainly Natural Sciences and Applied Technologies, as well as Spiritual Energy researchers...) The civilian governments of each planet are relatively united together behind the executive board. 

In addition, there are some Bizarre legends that suggest that Gensoukyou is actually a front for an even more mysterious world, a paradise for all sorts of Bizarre beings such as Youkai and Deities. But until now, most researchers outside of the Gensoukyou system have either paid little attention to this, or simply dismissed it as rumours made up for the purpose of marketing Spiritual Products.

Regardless, this Neutral Faction with almost Magical Science and Technology in hand, as well as a respectable number of space military forces, is bound to have an even more subtle influence on the delicate balance of power in this sector.....",,,,
